reference_name,target_name,reference_network,inferred_network,name_dct,num_assignment_pair,is_truncated,probability_of_occurrence_strong,truncated_strong,probability_of_occurrence_weak,trunceated_weak,estimated_poc_strong,estimated_poc_weak
BIOMD0000000150,BIOMD0000000466,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","9174996: 4 species, 2 reactions
  re104: s91 + s93 -> s110
  re105: s110 -> s112","{""species_names"": {""CDK2cycA"": ""s110"", ""CyclinA"": ""s91"", ""Cdk2"": ""s93"", ""CDK2cycA_star_"": ""s112""}, ""reaction_names"": {""Binding"": ""re104"", ""Activation"": ""re105""}}",2,FALSE,,,,,0.23889520837939138,0.249474291
BIOMD0000000150,BIOMD0000000467,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","9430095: 4 species, 2 reactions
  re37: s47 + s51 -> s45
  re50: s45 -> s50","{""species_names"": {""CDK2cycA"": ""s45"", ""CyclinA"": ""s47"", ""Cdk2"": ""s51"", ""CDK2cycA_star_"": ""s50""}, ""reaction_names"": {""Binding"": ""re37"", ""Activation"": ""re50""}}",6,FALSE,,,,,0.20862748577684365,0.21806529059205082
BIOMD0000000150,BIOMD0000000479,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","755243: 4 species, 2 reactions
  R12: GaGTP + Effector -> GaGTPEffector
  R25: GaGTPEffector -> GaGTPEffectorOFF","{""species_names"": {""CDK2cycA"": ""GaGTPEffector"", ""CyclinA"": ""GaGTP"", ""Cdk2"": ""Effector"", ""CDK2cycA_star_"": ""GaGTPEffectorOFF""}, ""reaction_names"": {""Binding"": ""R12"", ""Activation"": ""R25""}}",2,FALSE,,,,,0.34882393197775874,0.3629905118727118
BIOMD0000000150,BIOMD0000000523,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","4822599: 4 species, 2 reactions
  reaction_3: p55free + DISC -> DISCp55
  reaction_4: DISCp55 -> p30","{""species_names"": {""CDK2cycA"": ""DISCp55"", ""CyclinA"": ""p55free"", ""Cdk2"": ""DISC"", ""CDK2cycA_star_"": ""p30""}, ""reaction_names"": {""Binding"": ""reaction_3"", ""Activation"": ""reaction_4""}}",6,FALSE,,,,,0.11903966549366873,0.12474617729822979
BIOMD0000000150,BIOMD0000000524,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","2887892: 4 species, 2 reactions
  reaction_3: p55free + DISC -> DISCp55
  reaction_4: DISCp55 -> p30","{""species_names"": {""CDK2cycA"": ""DISCp55"", ""CyclinA"": ""p55free"", ""Cdk2"": ""DISC"", ""CDK2cycA_star_"": ""p30""}, ""reaction_names"": {""Binding"": ""reaction_3"", ""Activation"": ""reaction_4""}}",6,FALSE,,,,,0.11903966549366873,0.12474617729822979
BIOMD0000000150,BIOMD0000000525,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","5627854: 4 species, 2 reactions
  reaction_3: p55free + DISC -> DISCp55
  reaction_4: DISCp55 -> p30","{""species_names"": {""CDK2cycA"": ""DISCp55"", ""CyclinA"": ""p55free"", ""Cdk2"": ""DISC"", ""CDK2cycA_star_"": ""p30""}, ""reaction_names"": {""Binding"": ""reaction_3"", ""Activation"": ""reaction_4""}}",12,FALSE,,,,,0.1690945736338929,0.1769492042960642
BIOMD0000000150,BIOMD0000000526,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","1031321: 4 species, 2 reactions
  reaction_3: p55free + DISC -> DISCp55
  reaction_4: DISCp55 -> p30","{""species_names"": {""CDK2cycA"": ""DISCp55"", ""CyclinA"": ""p55free"", ""Cdk2"": ""DISC"", ""CDK2cycA_star_"": ""p30""}, ""reaction_names"": {""Binding"": ""reaction_3"", ""Activation"": ""reaction_4""}}",12,FALSE,,,,,0.1690945736338929,0.1769492042960642
BIOMD0000000150,BIOMD0000000547,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","5393830: 4 species, 2 reactions
  reaction_9: species_1 + species_7 -> species_3
  reaction_10: species_3 -> species_4","{""species_names"": {""CDK2cycA"": ""species_3"", ""CyclinA"": ""species_1"", ""Cdk2"": ""species_7"", ""CDK2cycA_star_"": ""species_4""}, ""reaction_names"": {""Binding"": ""reaction_9"", ""Activation"": ""reaction_10""}}",2,FALSE,,,,,0.12758679995050015,0.13367113115902918
BIOMD0000000150,BIOMD0000000565,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","7576833: 4 species, 2 reactions
  CURS: fercoa + ferdicoa -> cur
  CUR_t: cur -> cur_ext","{""species_names"": {""CDK2cycA"": ""cur"", ""CyclinA"": ""fercoa"", ""Cdk2"": ""ferdicoa"", ""CDK2cycA_star_"": ""cur_ext""}, ""reaction_names"": {""Binding"": ""CURS"", ""Activation"": ""CUR_t""}}",2,FALSE,,,,,0.4641837264449953,0.48105502533398026
BIOMD0000000150,BIOMD0000000581,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","1053727: 4 species, 2 reactions
  reaction_41: species_20 + species_41 -> species_21
  reaction_2: species_21 -> species_15","{""species_names"": {""CDK2cycA"": ""species_21"", ""CyclinA"": ""species_20"", ""Cdk2"": ""species_41"", ""CDK2cycA_star_"": ""species_15""}, ""reaction_names"": {""Binding"": ""reaction_41"", ""Activation"": ""reaction_2""}}",2,FALSE,,,,,0.2680052776453885,0.2796216447823965
BIOMD0000000150,BIOMD0000000583,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","7737170: 4 species, 2 reactions
  tDC_Production: Cdiff + iDC_E -> tDC_LP
  tDC_Migration: tDC_LP -> tDC_MLN","{""species_names"": {""CDK2cycA"": ""tDC_LP"", ""CyclinA"": ""Cdiff"", ""Cdk2"": ""iDC_E"", ""CDK2cycA_star_"": ""tDC_MLN""}, ""reaction_names"": {""Binding"": ""tDC_Production"", ""Activation"": ""tDC_Migration""}}",4,FALSE,,,,,0.2535921419055853,0.2647024576480759
BIOMD0000000150,BIOMD0000000602,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","4817335: 4 species, 2 reactions
  R02665: M_3hanthrn_c + M_o2_c -> M_cmusa_c
  quin_form: M_cmusa_c -> M_quln_c","{""species_names"": {""CDK2cycA"": ""M_cmusa_c"", ""CyclinA"": ""M_3hanthrn_c"", ""Cdk2"": ""M_o2_c"", ""CDK2cycA_star_"": ""M_quln_c""}, ""reaction_names"": {""Binding"": ""R02665"", ""Activation"": ""quin_form""}}",2,FALSE,,,,,0.336002133,0.3497979114969856
BIOMD0000000150,BIOMD0000000622,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","9028819: 4 species, 2 reactions
  R5: Bmi1 + R1B -> Z
  R6: Z -> Zub","{""species_names"": {""CDK2cycA"": ""Z"", ""CyclinA"": ""Bmi1"", ""Cdk2"": ""R1B"", ""CDK2cycA_star_"": ""Zub""}, ""reaction_names"": {""Binding"": ""R5"", ""Activation"": ""R6""}}",2,FALSE,,,,,0.1527338645585179,0.15990364934119705
BIOMD0000000150,BIOMD0000000623,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","3706658: 4 species, 2 reactions
  reaction_0: species_1 + species_25 -> species_0
  reaction_20: species_0 -> species_18","{""species_names"": {""CDK2cycA"": ""species_0"", ""CyclinA"": ""species_1"", ""Cdk2"": ""species_25"", ""CDK2cycA_star_"": ""species_18""}, ""reaction_names"": {""Binding"": ""reaction_0"", ""Activation"": ""reaction_20""}}",2,FALSE,,,,,0.26083383948592365,0.2722002788163318
BIOMD0000000150,BIOMD0000000632,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","2513129: 4 species, 2 reactions
  vb7: CycE + Cdk2 -> CycECdk2
  vb1: CycECdk2 -> CycECdk2a","{""species_names"": {""CDK2cycA"": ""CycECdk2"", ""CyclinA"": ""CycE"", ""Cdk2"": ""Cdk2"", ""CDK2cycA_star_"": ""CycECdk2a""}, ""reaction_names"": {""Binding"": ""vb7"", ""Activation"": ""vb1""}}",2,FALSE,,,,,0.12758679995050015,0.13367113115902918
BIOMD0000000150,BIOMD0000000658,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","5723955: 4 species, 2 reactions
  v6: GSK3 + APC_axin -> APC_axin_GSK3
  v4: APC_axin_GSK3 -> APC__axin__GSK3","{""species_names"": {""CDK2cycA"": ""APC_axin_GSK3"", ""CyclinA"": ""GSK3"", ""Cdk2"": ""APC_axin"", ""CDK2cycA_star_"": ""APC__axin__GSK3""}, ""reaction_names"": {""Binding"": ""v6"", ""Activation"": ""v4""}}",4,FALSE,,,,,0.1527338645585179,0.15990364934119705
BIOMD0000000150,BIOMD0000000676,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","7578473: 4 species, 2 reactions
  Fe3__Arg_synthesis: Fe3__enos + Arg -> Fe3__Arg
  Fe2__Arg_formation: Fe3__Arg -> Fe2__Arg","{""species_names"": {""CDK2cycA"": ""Fe3__Arg"", ""CyclinA"": ""Fe3__enos"", ""Cdk2"": ""Arg"", ""CDK2cycA_star_"": ""Fe2__Arg""}, ""reaction_names"": {""Binding"": ""Fe3__Arg_synthesis"", ""Activation"": ""Fe2__Arg_formation""}}",4,FALSE,,,,,0.1527338645585179,0.15990364934119705
BIOMD0000000150,BIOMD0000000723,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","5231754: 4 species, 2 reactions
  reaction_12: E2F + Rb -> E2FRB
  reaction_21: E2FRB -> pE2FRB","{""species_names"": {""CDK2cycA"": ""E2FRB"", ""CyclinA"": ""E2F"", ""Cdk2"": ""Rb"", ""CDK2cycA_star_"": ""pE2FRB""}, ""reaction_names"": {""Binding"": ""reaction_12"", ""Activation"": ""reaction_21""}}",4,FALSE,,,,,0.5091952461851827,0.5267831012744674
BIOMD0000000150,BIOMD0000000832,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","3683904: 4 species, 2 reactions
  v7: RASSF1A + MST2 -> MST2uRASSF1A
  v11: MST2uRASSF1A -> aMST2uRASSF1A","{""species_names"": {""CDK2cycA"": ""MST2uRASSF1A"", ""CyclinA"": ""RASSF1A"", ""Cdk2"": ""MST2"", ""CDK2cycA_star_"": ""aMST2uRASSF1A""}, ""reaction_names"": {""Binding"": ""v7"", ""Activation"": ""v11""}}",2,FALSE,,,,,0.22390888902649286,0.2339307458459381
BIOMD0000000150,BIOMD0000000951,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","3156749: 4 species, 2 reactions
  R6: TF_VIIa + X -> TF_VIIa_X
  R6b: TF_VIIa_X -> TF_VIIa_Xa","{""species_names"": {""CDK2cycA"": ""TF_VIIa_X"", ""CyclinA"": ""TF_VIIa"", ""Cdk2"": ""X"", ""CDK2cycA_star_"": ""TF_VIIa_Xa""}, ""reaction_names"": {""Binding"": ""R6"", ""Activation"": ""R6b""}}",2,FALSE,,,,,0.2751071380454505,0.2869673351591484
BIOMD0000000150,BIOMD0000000961,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","8790742: 4 species, 2 reactions
  re50: s32 + s36 -> s72
  re47: s72 -> s57","{""species_names"": {""CDK2cycA"": ""s72"", ""CyclinA"": ""s32"", ""Cdk2"": ""s36"", ""CDK2cycA_star_"": ""s57""}, ""reaction_names"": {""Binding"": ""re50"", ""Activation"": ""re47""}}",2,FALSE,,,,,0.3229278703456311,0.3363320895948654
BIOMD0000000150,BIOMD0000000975,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","5876606: 4 species, 2 reactions
  Reversible_reaction_between_PER__CRY_and_PER_CRY_complex_in_cytosol: PC_0 + CC_0 -> PCC_0
  Reversible_reaction__between_PER_CRY_complex_in_cytosol_and_nucleus: PCC_0 -> PCN_0","{""species_names"": {""CDK2cycA"": ""PCC_0"", ""CyclinA"": ""PC_0"", ""Cdk2"": ""CC_0"", ""CDK2cycA_star_"": ""PCN_0""}, ""reaction_names"": {""Binding"": ""Reversible_reaction_between_PER__CRY_and_PER_CRY_complex_in_cytosol"", ""Activation"": ""Reversible_reaction__between_PER_CRY_complex_in_cytosol_and_nucleus""}}",4,FALSE,,,,,0.3737295437321203,0.38857811022310607
BIOMD0000000150,BIOMD0000000989,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","629140: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4693822507767398,0.4863467016855225
BIOMD0000000150,BIOMD0000000990,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","405076: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4693822507767398,0.4863467016855225
BIOMD0000000150,BIOMD0000000994,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","6510295: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000000995,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","2165774: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000000996,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","1606638: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000000997,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","1517739: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4693822507767398,0.4863467016855225
BIOMD0000000150,BIOMD0000000998,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","2872587: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000000999,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","7306170: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000001000,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","6721286: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000001001,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","6094567: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000001002,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","1674148: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000001003,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","8206588: 4 species, 2 reactions
  reaction7: TGFb_R1_surface + Active_R2 -> Active_Rec
  reaction22: Active_Rec -> Active_Rec_endo","{""species_names"": {""CDK2cycA"": ""Active_Rec"", ""CyclinA"": ""TGFb_R1_surface"", ""Cdk2"": ""Active_R2"", ""CDK2cycA_star_"": ""Active_Rec_endo""}, ""reaction_names"": {""Binding"": ""reaction7"", ""Activation"": ""reaction22""}}",2,FALSE,,,,,0.4745303386873424,0.49158441886995374
BIOMD0000000150,BIOMD0000001017,"BIOMD0000000150: 4 species, 2 reactions
  Binding: CyclinA + Cdk2 -> CDK2cycA
  Activation: CDK2cycA -> CDK2cycA_star_","640989: 4 species, 2 reactions
  C3bB_formation: C3b + Factor_B -> C3bB_closed
  C3bB_conformational_change: C3bB_closed -> C3bB_open","{""species_names"": {""CDK2cycA"": ""C3bB_closed"", ""CyclinA"": ""C3b"", ""Cdk2"": ""Factor_B"", ""CDK2cycA_star_"": ""C3bB_open""}, ""reaction_names"": {""Binding"": ""C3bB_formation"", ""Activation"": ""C3bB_conformational_change""}}",2,FALSE,,,,,0.13605101,0.14250507736084872
BIOMD0000000156,BIOMD0000000007,"BIOMD0000000156: 3 species, 5 reactions
  R1:  -> x
  R3: x -> 
  R4:  -> y0
  R5: y0 -> y
  R6: y -> ","7535485: 3 species, 5 reactions
  Rum1_Production:  -> R
  Rum1Deg: R -> 
  G2K_Creation:  -> G2K
  Cdc2Phos: G2K -> PG2
  PG2_dissoc: PG2 -> ","{""species_names"": {""x"": ""R"", ""y"": ""PG2"", ""y0"": ""G2K""}, ""reaction_names"": {""R1"": ""Rum1_Production"", ""R3"": ""Rum1Deg"", ""R4"": ""G2K_Creation"", ""R5"": ""Cdc2Phos"", ""R6"": ""PG2_dissoc""}}",3,FALSE,0,0,0,0,0.000399936,0.000299964
BIOMD0000000156,BIOMD0000000058,"BIOMD0000000156: 3 species, 5 reactions
  R1:  -> x
  R3: x -> 
  R4:  -> y0
  R5: y0 -> y
  R6: y -> ","557903: 3 species, 5 reactions
  Inactivated_to_S_Cell1:  -> h1
  Open_to_Inactivated_Cell1: h1 -> 
  Jreceptor_Cell2:  -> c2
  diffusion: c2 -> c1
  Jpump_Cell1: c1 -> ","{""species_names"": {""x"": ""h1"", ""y"": ""c1"", ""y0"": ""c2""}, ""reaction_names"": {""R1"": ""Inactivated_to_S_Cell1"", ""R3"": ""Open_to_Inactivated_Cell1"", ""R4"": ""Jreceptor_Cell2"", ""R5"": ""diffusion"", ""R6"": ""Jpump_Cell1""}}",4,FALSE,0,0,0,0,0.000175992,0.000131995
BIOMD0000000156,BIOMD0000000093,"BIOMD0000000156: 3 species, 5 reactions
  R1:  -> x
  R3: x -> 
  R4:  -> y0
  R5: y0 -> y
  R6: y -> ","1026214: 3 species, 5 reactions
  v26:  -> SOCS1
  v28: SOCS1 -> 
  v24:  -> mRNAn
  v25: mRNAn -> mRNAc
  v27: mRNAc -> ","{""species_names"": {""x"": ""SOCS1"", ""y"": ""mRNAc"", ""y0"": ""mRNAn""}, ""reaction_names"": {""R1"": ""v26"", ""R3"": ""v28"", ""R4"": ""v24"", ""R5"": ""v25"", ""R6"": ""v27""}}",1,FALSE,0,0,0,0,0.000735759,0.000551864
BIOMD0000000156,BIOMD0000000106,"BIOMD0000000156: 3 species, 5 reactions
  R1:  -> x
  R3: x -> 
  R4:  -> y0
  R5: y0 -> y
  R6: y -> ","8829793: 3 species, 5 reactions
  R16:  -> x16
  R28: x16 -> 
  R1:  -> x1
  R2: x1 -> x2
  R27: x2 -> ","{""species_names"": {""x"": ""x16"", ""y"": ""x2"", ""y0"": ""x1""}, ""reaction_names"": {""R1"": ""R16"", ""R3"": ""R28"", ""R4"": ""R1"", ""R5"": ""R2"", ""R6"": ""R27""}}",5,FALSE,0,0,0,0,0.000511889,0.000383938
BIOMD0000000156,BIOMD0000000151,"BIOMD0000000156: 3 species, 5 reactions
  R1:  -> x
  R3: x -> 
  R4:  -> y0
  R5: y0 -> y
  R6: y -> ","3051767: 3 species, 5 reactions
  R1:  -> x2
  R2: x2 -> 
  R37:  -> x25
  R38: x25 -> x26
  R39: x26 -> ","{""species_names"": {""x"": ""x2"", ""y"": ""x26"", ""y0"": ""x25""}, ""reaction_names"": {""R1"": ""R1"", ""R3"": ""R2"", ""R4"": ""R37"", ""R5"": ""R38"", ""R6"": ""R39""}}",2,FALSE,0,0,0,0,0.001151383,0.000863653
BIOMD0000000156,BIOMD0000000169,"BIOMD0000000156: 3 species, 5 reactions
  R1:  -> x
  R3: x -> 
  R4:  -> y0
  R5: y0 -> y
  R6: y -> ","589990: 3 species, 5 reactions
  E2Fsynthesis_1:  -> Y4_1
  E2Fdegradation_1: Y4_1 -> 
  cycECDK2synthesis_1:  -> Y2_1
  cycECDK2activation_1: Y2_1 -> Y1_1
  acycECDK2degradation_1: Y1_1 -> ","{""species_names"": {""x"": ""Y4_1"", ""y"": ""Y1_1"", ""y0"": ""Y2_1""}, ""reaction_names"": {""R1"": ""E2Fsynthesis_1"", ""R3"": ""E2Fdegradation_1"", ""R4"": ""cycECDK2synthesis_1"", ""R5"": ""cycECDK2activation_1"", ""R6"": ""acycECDK2degradation_1""}}",9,FALSE,0,0,0,0,0.000431924,0.000323957
BIOMD0000000156,BIOMD0000000202,"BIOMD0000000156: 3 species, 5 reactions
  R1:  -> x
  R3: x -> 
  R4:  -> y0
  R5: y0 -> y
  R6: y -> ","4178115: 3 species, 5 reactions
  PM_Channel:  -> Ca_Cyt
  PMCA: Ca_Cyt -> 
  close_CRAC_prod:  -> Oc
  open_CRAC_channel_prod: Oc -> O_o
  open_CRAC_channel_deg: O_o -> ","{""species_names"": {""x"": ""Ca_Cyt"", ""y"": ""O_o"", ""y0"": ""Oc""}, ""reaction_names"": {""R1"": ""PM_Channel"", ""R3"": ""PMCA"", ""R4"": ""close_CRAC_prod"", ""R5"": ""open_CRAC_channel_prod"", ""R6"": ""open_CRAC_channel_deg""}}",4,FALSE,0,0,0,0,0.000239981,0.000179989
